sus_id,DTXSID,usepa_formula,usepa_wikipedia,usepa_wikipedia_url,usepa_Log_Kow_experimental,usepa_Log_Kow_predicted,usepa_solubility_experimental,usepa_solubility_predicted,usepa_Koc_min_experimental,usepa_Koc_max_experimental,usepa_Koc_min_predicted,usepa_Koc_max_predicted,usepa_Life_experimental,usepa_Life_predicted,usepa_BCF_experimental,usepa_BCF_predicted
32109,DTXSID70198685,,,,,,,,,,4466.42,4466.42,,152.576,,32.376
32110,DTXSID1068568,,,,,,,,,,13310.4,13310.4,,3.54284,,107.351
32111,DTXSID80198691,,,,,,,,,,14073,14073,,4.24258,,155.497
32112,DTXSID40198692,,,,,,,,,,2046.71,2046.71,,3.3439,,412.913
32113,DTXSID5068570,,,,,,,,,,11110.4,11110.4,,3.34834,,389.809
32114,DTXSID6028020,,,,,,,,,,60.8664,60.8664,,3.53815,,5.60263
32115,DTXSID30198702,,,,,,,,,,453.916,453.916,,3.33729,,38.2313
32116,DTXSID50198704,,,,,,,,,,228.766,228.766,,3.67983,,3.73042
32117,DTXSID0068573,,,,,,,,,,838.27,838.27,,5.32532,,131.62
32118,DTXSID5068574,,,,,,,,,,141.487,141.487,,3.10081,,1.79278
32119,DTXSID30198707,,,,,,,,,,55560.1,55560.1,,4.61959,,282.65
32120,DTXSID90198708,,,,,,,,,,2556.52,2556.52,,3.95452,,420.256
32121,DTXSID80198717,,,,,,,,,,59.0836,59.0836,,3.81664,,2.621
32122,DTXSID40198718,,,,,,,,,,143.594,143.594,,6.18787,,3.94924
32123,DTXSID30198727,,,,,,,,,,28.9772,28.9772,,3.67893,,2.92806
32124,DTXSID90198728,,,,,,,,,,47.5571,47.5571,,5.3827,,14.8607
32125,DTXSID70198746,,,,,,,,,,14118,14118,,8.37764,,9.02612
32126,DTXSID40198733,,,,,,,,,,211.802,211.802,,3.34243,,4.80779
32127,DTXSID90198748,,,,,,,,,,10167,10167,,91.0606,,112.409
32128,DTXSID10198765,,,,,,,,,,44.8388,44.8388,,3.49982,,5.94877
32129,DTXSID5060144,,,,,,,,,,53.3874,53.3874,,15.8142,,17.6411
32130,DTXSID5068578,,,,,,,,,,2431.79,2431.79,,5.67798,,978.305
32131,DTXSID40198778,,,,,,,,,,1759.22,1759.22,,5.46238,,1268.96
32132,DTXSID0068579,,,,,,,,,,17710,17710,,8.40924,,55.1632
32133,DTXSID10198780,,,,,,,,,,186.54,186.54,,3.35641,,6.96259
32134,DTXSID5060146,,,,,,,,,,128.148,128.148,,23.4612,,32.3262
32136,DTXSID70198786,,,,,,,,,,1118.54,1118.54,,3.54724,,9.63169
32137,DTXSID20198751,,,,,,,,,,142.825,142.825,,12.8399,,3.27068
32138,DTXSID6063692,,,,,,,,,,117.682,117.682,,13.6274,,9.1101
32139,DTXSID00198799,,,,,,,,,,77140.7,77140.7,,4.53707,,88.5733
32140,DTXSID70198807,,,,,,,,,,2320.28,2320.28,,4.58966,,1257.81
32141,DTXSID9068580,,,,,,,,,,1797.45,1797.45,,4.46415,,88.8318
32142,DTXSID50198805,,,,,,,,,,63.1325,63.1325,,4.45109,,3.78292
32143,DTXSID20198817,,,,,,,,,,188.637,188.637,,4.1329,,8.3714
32144,DTXSID4068581,,,,,,,,,,19.2491,19.2491,,3.67661,,2.43651
32145,DTXSID50198825,,,,,,,,,,191.193,191.193,,5.46895,,35.8091
32147,DTXSID5024978,,,,,,,,,,70.91,70.91,,3.56294,,3.05794
32148,DTXSID4068583,,,,,,,,,,1585.69,1585.69,,3.53708,,334.051
32149,DTXSID9068584,,,,,,,,,,13190.9,13190.9,,3.54207,,456.261
32151,DTXSID00198835,,,,,,,,,,614.312,614.312,,3.94691,,1771.49
32152,DTXSID60198836,,,,,,,,,,79.6289,79.6289,,5.18421,,1.62154
32153,DTXSID50198840,,,,,,,,,,80.5436,80.5436,,3.54067,,3.04913
32154,DTXSID1063695,,,,,,,,,,445.651,445.651,,3.67971,,13.5189
32155,DTXSID4068589,,,,,,,,,,208.292,208.292,,5.29498,,53.9773
32156,DTXSID50198845,,,,,,,,,,2126.46,2126.46,,3.94314,,44.2003
32157,DTXSID5057757,,,,,,,,,,112.887,112.887,,3.34243,,8.27579
32158,DTXSID0057758,,,,,,,,,,5016.33,5016.33,,30.7629,,819.798
32159,DTXSID70198882,,,,,,,,,,6415.1,6415.1,,4.49185,,269.385
32160,DTXSID30198883,,,,,,,,,,85.2054,85.2054,,9.58016,,327.392
32161,DTXSID8068591,,,,,,,,,,47.7143,47.7143,,4.9315,,1.53517
32162,DTXSID90198889,,,,,,,,,,105.448,105.448,,4.93335,,1.52265
32163,DTXSID3068592,,,,,,,,,,708.545,708.545,,45.6207,,8.51882
32164,DTXSID20198897,,,,,,,,,,146.907,146.907,,3.49832,,6.93349
32165,DTXSID50198901,,,,,,,,,,747.467,747.467,,7.08138,,665.446
32166,DTXSID70198908,,,,,,,,,,62.2512,62.2512,,4.47785,,12.328
32167,DTXSID00198830,,,,,,,,,,136198,136198,,97.8449,,17.2959
32168,DTXSID40198930,,,,,,,,,,309.208,309.208,,6.0814,,5.98199
32169,DTXSID50198941,,,,,,,,,,10.9685,10.9685,,82.4742,,1.5893
32170,DTXSID80198959,,,,,,,,,,100.095,100.095,,4.85345,,11.6773
32171,DTXSID50198961,,,,,,,,,,127.003,127.003,,4.58174,,8.99872
32172,DTXSID10198962,,,,,,,,,,255.627,255.627,,4.22749,,76.9854
32173,DTXSID0068600,,,,,,,,,,152986,152986,,7.36497,,19.4317
32174,DTXSID10110003,,,,,,,,,,43925.1,43925.1,,12.4377,,63.7958
32175,DTXSID00198976,,,,,,,,,,32.5379,32.5379,,4.9457,,10.0905
32176,DTXSID20198978,,,,,,,,,,139.367,139.367,,5.38725,,6.16515
32178,DTXSID5060148,,,,,,,,,,414.004,414.004,,40.8689,,40.7481
32179,DTXSID50198926,,,,,,,,,,42064.9,42064.9,,40.5985,,14.4718
32180,DTXSID90198980,,,,,,,,,,12.7113,12.7113,,3.55714,,1.96148
32181,DTXSID90198985,,,,,,,,,,200988,200988,,44.5576,,142.505
32182,DTXSID50198986,,,,,,,,,,13650.3,13650.3,,15.2435,,17.0975
32183,DTXSID30198989,,,,,,,,,,3515.88,3515.88,,2.55589,,122.965
32184,DTXSID40198990,,,,,,,,,,3513.47,3513.47,,3.09672,,120.977
32185,DTXSID00198991,,,,,,,,,,14493.8,14493.8,,71.3224,,1042.38
32186,DTXSID60198992,,,,,,,,,,24941.6,24941.6,,69.8324,,1016
32187,DTXSID10199015,,,,,,,,,,917955,917955,,338.718,,1063.6
32188,DTXSID5068609,,,,,,,,,,96602.3,96602.3,,7.63333,,21.7215
32189,DTXSID9060150,,,,,,,,,,32.5979,32.5979,,5.32574,,1.71108
32190,DTXSID9068611,,,,,,,,,,1133.51,1133.51,,3.54381,,11.8823
32191,DTXSID00199044,,,,,,,,,,122.171,122.171,,3.53929,,2.54177
32192,DTXSID8063701,,,,,,,,,,154.139,154.139,,44.5634,,6.59549
32193,DTXSID30199057,,,,,,,,,,10.8628,10.8628,,3.56158,,4.50846
32194,DTXSID20199066,,,,,,,,,,3829.73,3829.73,,4.05661,,754.659
32195,DTXSID80199007,,,,,,,,,,132557,132557,,97.1823,,18.3293
32196,DTXSID80199067,,,,,,,,,,1124.35,1124.35,,6.21804,,3.8604
32197,DTXSID40199063,,,,,,,,,,69415.7,69415.7,,93.0628,,34.1404
32198,DTXSID50199079,,,,,,,,,,1001.6,1001.6,,3.34743,,19.7329
32199,DTXSID60199080,,,,,,,,,,4126.12,4126.12,,3.3551,,90.3615
32200,DTXSID9068615,,,,,,,,,,443.585,443.585,,4.55908,,14.5411
32201,DTXSID20199081,,,,,,,,,,100.328,100.328,,3.54675,,4.35952
32202,DTXSID40199083,,,,,,,,,,89.9896,89.9896,,3.52047,,3.70931
32203,DTXSID80199087,,,,,,,,,,39.9335,39.9335,,4.48989,,3.49568
32204,DTXSID00199089,,,,,,,,,,503.106,503.106,,6.69324,,8.94656
32205,DTXSID00199120,,,,,,,,,,13532,13532,,18.5568,,1270.58
32206,DTXSID00199125,,,,,,,,,,167.88,167.88,,3.8122,,8.69158
32207,DTXSID60199126,,,,,,,,,,132.444,132.444,,6.70969,,21.3212
32208,DTXSID80199128,,,,,,,,,,96.5155,96.5155,,4.06639,,13.1354
32209,DTXSID40199129,,,,,,,,,,57.3911,57.3911,,4.89574,,15.3455
32210,DTXSID50199130,,,,,,,,,,324.508,324.508,,4.9666,,54.828
32211,DTXSID10199131,,,,,,,,,,106.498,106.498,,5.88994,,13.031
32212,DTXSID70199132,,,,,,,,,,129.316,129.316,,5.06097,,87.5667
32213,DTXSID30199133,,,,,,,,,,448.398,448.398,,4.49564,,46.5382
32214,DTXSID10199116,,,,,,,,,,7794.8,7794.8,,3.5586,,66.0575
32215,DTXSID30199118,,,,,,,,,,182.177,182.177,,3.51722,,9.18666
32216,DTXSID70199137,,,,,,,,,,1208.03,1208.03,,3.5175,,3.68989
32217,DTXSID30199153,,,,,,,,,,248737,248737,,35.7361,,23.736
32218,DTXSID70199152,,,,,,,,,,2357.19,2357.19,,2.93242,,436.43
32219,DTXSID60199166,,,,,,,,,,2023.25,2023.25,,5.73522,,461.978
32220,DTXSID40199169,,,,,,,,,,10129.2,10129.2,,119.447,,53.5094
32221,DTXSID20199182,,,,,,,,,,5800.36,5800.36,,3.33784,,1380.45
32222,DTXSID80199183,,,,,,,,,,57.607,57.607,,5.71377,,7.75931
32223,DTXSID20199107,,,,,,,,,,8.48532,8.48532,,5.35393,,1.41805
32224,DTXSID80199108,,,,,,,,,,26.3981,26.3981,,5.33379,,3.02122
32225,DTXSID30199193,,,,,,,,,,32.7548,32.7548,,3.18752,,1.98591
32227,DTXSID70199197,,,,,,,,,,90.891,90.891,,8.67471,,23.0835
32228,DTXSID90199194,,,,,,,,,,26.0985,26.0985,,5.38847,,2.63849
32229,DTXSID3026225,,,,,,,,,,135.557,135.557,,16.9353,,2.44836
32230,DTXSID80199204,,,,,,,,,,36.0336,36.0336,,3.10205,,2.39264
32231,DTXSID8074364,,,,,,,,,,354.99,354.99,,4.98995,,15.7926
32232,DTXSID60199207,,,,,,,,,,123782,123782,,96.3705,,12.9143
32233,DTXSID10199212,,,,,,,,,,150.142,150.142,,5.0035,,24.5297
32234,DTXSID70199213,,,,,,,,,,103.899,103.899,,3.65891,,28.7662
32235,DTXSID8068624,,,,,,,,,,164587,164587,,8.70948,,17.648
32236,DTXSID2058758,,,,,,,,,,6.56619,6.56619,,3.54059,,0.82447
32237,DTXSID40199220,,,,,,,,,,3.78672,3.78672,,4.43743,,1.19536
32238,DTXSID80199229,,,,,,,,,,3295.91,3295.91,,463.666,,137.54
32239,DTXSID00199246,,,,,,,,,,995.496,995.496,,5.11658,,42.3214
32240,DTXSID30199254,,,,,,,,,,288.629,288.629,,4.67854,,54.9049
32241,DTXSID90199255,,,,,,,,,,111.394,111.394,,3.55101,,17.8264
32242,DTXSID8068626,,,,,,,,,,26027.4,26027.4,,4.48357,,8.87024
32243,DTXSID60199262,,,,,,,,,,42.1968,42.1968,,3.67597,,4.5342
32244,DTXSID3068627,,,,,,,,,,7.36493,7.36493,,4.44152,,2.96623
32245,DTXSID10199277,,,,,,,,,,255.587,255.587,,3.53808,,15.6388
32246,DTXSID5044948,,,,,,,,,,85.7421,85.7421,,3.5378,,21.2896
32247,DTXSID50199276,,,,,,,,,,472.975,472.975,,3.35383,,42.381
32248,DTXSID00199281,,,,,,,,,,65.1348,65.1348,,3.54619,,5.3572
32249,DTXSID7063712,,,,,,,,,,363.541,363.541,,4.83134,,44.2795
32250,DTXSID3068629,,,,,,,,,,259.069,259.069,,4.62958,,2.27291
32251,DTXSID00199286,,,,,,,,,,61.4713,61.4713,,3.67385,,18.9424
32252,DTXSID60199287,,,,,,,,,,186.314,186.314,,3.81348,,41.1095
32253,DTXSID70199293,,,,,,,,,,25.7683,25.7683,,4.43817,,3.44699
32254,DTXSID30199299,,,,,,,,,,5.16109,5.16109,,4.11579,,3.06943
32255,DTXSID7068631,,,,,,,,,,650.223,650.223,,5.70909,,96.1772
32256,DTXSID2068632,,,,,,,,,,1320.07,1320.07,,3.35456,,19.8896
32257,DTXSID5020520,,,,,,,,,,61.2317,173.38,,6.53205,,21.5432
32258,DTXSID9060154,,,,,,,,,,74.7858,74.7858,,6.34675,,53.6231
32259,DTXSID4060155,,,,,,,,,,9.10791,9.10791,,4.26442,,2.79921
32260,DTXSID50199372,,,,,,,,,,10103.3,10103.3,,36.7101,,28.2355
32261,DTXSID10199373,,,,,,,,,,20350.6,20350.6,,77.1657,,27.2251
32262,DTXSID70199374,,,,,,,,,,20456.7,20456.7,,116.932,,27.0445
32263,DTXSID4024981,,,,,,,,,,71.2316,71.2316,,3.7269,,3.42519
32264,DTXSID80199385,,,,,,,,,,152.737,152.737,,5.66918,,9.54302
32265,DTXSID2022046,,,,,,,,,,65.5813,65.5813,,27.4079,,27.1523
32266,DTXSID00199387,,,,,,,,,,1273.23,1273.23,,3.54621,,140.704
32267,DTXSID80198999,,,,,,,,,,1373.38,1373.38,,2.91821,,137.06
32268,DTXSID7063716,,,,,,,,,,96.1193,96.1193,,4.65232,,23.715
32269,DTXSID30199390,,,,,,,,,,110.136,110.136,,3.54488,,101.219
32270,DTXSID30199395,,,,,,,,,,742.665,742.665,,11.7348,,56.4542
32271,DTXSID2068636,,,,,,,,,,207515,207515,,86.2308,,29.469
32272,DTXSID60199404,,,,,,,,,,50.0437,50.0437,,4.52002,,5.44607
32273,DTXSID00199408,,,,,,,,,,81.7206,81.7206,,3.52506,,10.2309
32274,DTXSID70199410,,,,,,,,,,109.409,109.409,,4.63859,,17.1572
32275,DTXSID50199413,,,,,,,,,,4318.72,4318.72,,3.53963,,51.6847
32276,DTXSID9024980,,,,,,,,,,87.3903,87.3903,,4.0871,2.29087,5.52183
32277,DTXSID80199426,,,,,,,,,,104.115,104.115,,4.85198,,50.8774
32278,DTXSID10199434,,,,,,,,,,12.8928,12.8928,,4.06493,,1.58522
32279,DTXSID70199430,,,,,,,,,,162.197,162.197,,5.89989,,21.6021
32280,DTXSID50199438,,,,,,,,,,53081.8,53081.8,,194.254,,24733.6
32281,DTXSID7068639,,,,,,,,,,62013.8,62013.8,,4.62689,,279.368
32282,DTXSID20199440,,,,,,,,,,2508.46,2508.46,,45.1095,,11.3378
32283,DTXSID4023383,,,,,,,,,,137001,137001,,97.075,,66.2906
32285,DTXSID30199436,,,,,,,,,,50.1627,50.1627,,4.55436,,7.12125
32286,DTXSID60199444,,,,,,,,,,160501,160501,,4.89316,,6.9082
32287,DTXSID50199453,,,,,,,,,,248.362,248.362,,4.44952,,19.298
32288,DTXSID10199459,,,,,,,,,,1663.82,1663.82,,5.22722,,73.9466
32289,DTXSID1068643,,,,,,,,,,5132.48,5132.48,,2.58762,,2218.93
32290,DTXSID30199471,,,,,,,,,,99708.5,99708.5,,13.1797,,13.1256
32291,DTXSID10199479,,,,,,,,,,28.6244,28.6244,,4.89996,,5.16541
32292,DTXSID1068645,,,,,,,,,,14181.2,14181.2,,13.4585,,95.3537
32293,DTXSID40199487,,,,,,,,,,148.631,148.631,,3.72224,,31.7904
32294,DTXSID00199488,,,,,,,,,,76.5109,76.5109,,3.53033,,1.52447
32295,DTXSID6068646,,,,,,,,,,60012.2,60012.2,,146.566,,5.33785
32296,DTXSID2052154,,,,,,,,,,4520.28,4520.28,,6.44725,,33.9843
32298,DTXSID20199501,,,,,,,,,,2848.04,2848.04,,6.02782,,440.398
32299,DTXSID8027167,,,,,,,,,,2839.15,2839.15,,8.21787,,1860.42
32300,DTXSID7075428,,,,,,,,,,228.677,228.677,,4.55064,,2.29236
32301,DTXSID70199511,,,,,,,,,,1094.51,1094.51,,4.50415,,114.026
32302,DTXSID10199515,,,,,,,,,,28659.8,28659.8,,3.34699,,586.112
32303,DTXSID3046116,,,,,,,,,,147.442,147.442,,3.53802,,4.08305
32304,DTXSID70199516,,,,,,,,,,656.567,656.567,,5.14177,,10.0051
32305,DTXSID90199518,,,,,,,,,,45.856,45.856,,2.66361,,6.09754
32306,DTXSID60199520,,,,,,,,,,10072.5,10072.5,,4.22771,,42.3836
32307,DTXSID10199535,,,,,,,,,,34.0105,34.0105,,4.28941,,3.00424
32308,DTXSID60199540,,,,,,,,,,95.3649,95.3649,,3.17111,,10.0712
32309,DTXSID00199483,,,,,,,,,,11.3304,11.3304,,4.10217,,2.24794
32310,DTXSID5068655,,,,,,,,,,39.8768,39.8768,,4.64899,,2.18699
32311,DTXSID90199558,,,,,,,,,,550.978,550.978,,9.51462,,49.45
32312,DTXSID10199550,,,,,,,,,,5.2033,5.2033,,4.96803,,2.30271
32313,DTXSID20199561,,,,,,,,,,1063.61,1063.61,,3.10565,,194.809
32314,DTXSID10199570,,,,,,,,,,4661.31,4661.31,,4.46697,,48.9489
32315,DTXSID1063722,,,,,,,,,,69.1058,69.1058,,3.6553,,9.28508
32316,DTXSID0068656,,,,,,,,,,5834.11,5834.11,,21.1823,,200.261
32317,DTXSID40199583,,,,,,,,,,6363.59,6363.59,,8.79239,,345.228
32318,DTXSID00199584,,,,,,,,,,185.962,185.962,,3.55058,,6.96116
32319,DTXSID5068657,,,,,,,,,,7858.7,7858.7,,5.2639,,2152.49
32320,DTXSID30199597,,,,,,,,,,249.932,249.932,,4.5136,,2.74499
32321,DTXSID0068658,,,,,,,,,,46.2518,46.2518,,4.29467,,3.77528
32322,DTXSID30199618,,,,,,,,,,68.4186,68.4186,,4.38058,,1.57881
32324,DTXSID60199646,,,,,,,,,,796.938,796.938,,4.03458,,650.149
32325,DTXSID60199666,,,,,,,,,,52.7597,52.7597,,5.37015,,2.58918
32326,DTXSID7023275,,,,,,,,,,1208.33,1208.33,,3.34732,,53.3158
32327,DTXSID20199647,,,,,,,,,,207.571,207.571,,3.36184,,9.58991
32328,DTXSID9068663,,,,,,,,,,750.665,750.665,,4.91,,20.7332
32329,DTXSID80199648,,,,,,,,,,97031.9,97031.9,,156.69,,751.085
32330,DTXSID20199682,,,,,,,,,,56.0532,56.0532,,3.3574,,6.10457
32331,DTXSID4068664,,,,,,,,,,47.2145,47.2145,,3.1742,,7.8406
32332,DTXSID9068665,,,,,,,,,,86178.9,86178.9,,60.2674,,216.993
32333,DTXSID8060161,,,,,,,,,,66130.9,66130.9,,336.178,,1679.09
32334,DTXSID50199650,,,,,,,,,,47.7481,47.7481,,57.0348,,1.62305
32335,DTXSID9068667,,,,,,,,,,35.6292,35.6292,,5.74579,,5.29381
32336,DTXSID80199688,,,,,,,,,,222.467,222.467,,5.21361,,6.3146
32337,DTXSID50199690,,,,,,,,,,2346.95,2346.95,,7.57604,,13.1413
32338,DTXSID10199691,,,,,,,,,,338.767,338.767,,4.48478,,41.2182
32339,DTXSID70199692,,,,,,,,,,48.8138,48.8138,,49.3832,,3.82003
32340,DTXSID4068668,,,,,,,,,,1748.35,1748.35,,3.64597,,16.571
32341,DTXSID90199699,,,,,,,,,,209.552,209.552,,3.48489,,13.6204
32342,DTXSID2075429,,,,,,,,,,3704.46,3704.46,,8.73271,,59.3404
32343,DTXSID70299500,,,,,,,,,,279.712,279.712,,6.47213,,6.67097
32344,DTXSID6036839,,,,,,,,,,992.553,992.553,,11.6912,,41.2099
32345,DTXSID90199710,,,,,,,,,,83.4348,83.4348,,5.67159,,2.45783
32346,DTXSID50199655,,,,,,,,,,83276,83276,,58.8079,,12.9279
32347,DTXSID60199742,,,,,,,,,,10271.3,10271.3,,25.2927,,271.204
32348,DTXSID7029372,,,,,,,,,,229.059,229.059,,4.81524,,6.29304
32349,DTXSID00199746,,,,,,,,,,44.6136,44.6136,,3.53634,,2.67487
32350,DTXSID80199749,,,,,,,,,,28.5617,28.5617,,4.71731,,2.87046
32351,DTXSID80199769,,,,,,,,,,3409.9,3409.9,,48.5075,,21.615
32352,DTXSID6058762,,,,,,,,,,79.4104,79.4104,,16.1797,,8.98085
32353,DTXSID70199773,,,,,,,,,,90.0565,90.0565,,3.55231,,9.10824
32355,DTXSID80199789,,,,,,,,,,121.544,121.544,,4.87758,,1.41543
32356,DTXSID50199796,,,,,,,,,,13364.9,13364.9,,5.20473,,60.9856
32358,DTXSID3068675,,,,,,,,,,23.8257,23.8257,,4.40775,,2.76395
32359,DTXSID40199801,,,,,,,,,,1507.08,1507.08,,5.91116,,54.8071
32360,DTXSID10199818,,,,,,,,,,34.357,34.357,,4.63789,,3.83922
32361,DTXSID80199825,,,,,,,,,,60.3139,60.3139,,3.10995,,6.27683
32362,DTXSID90199831,,,,,,,,,,134.768,134.768,,3.54478,,20.5946
32363,DTXSID50199832,,,,,,,,,,200.71,200.71,,3.67974,,4.07861
32364,DTXSID3068679,,,,,,,,,,59.617,59.617,,4.1359,,1.65007
32365,DTXSID8020333,,,,,,,,,,58.3802,58.3802,,3.34748,,2.77107
32366,DTXSID60199843,,,,,,,,,,12.5774,12.5774,,4.86837,,3.20983
32367,DTXSID7068681,,,,,,,,,,42882.5,42882.5,,147.549,,28.1939
32368,DTXSID30199739,,,,,,,,,,97.1566,97.1566,,3.54167,,2.71642
32369,DTXSID60199868,,,,,,,,,,42.6524,42.6524,,3.52188,,3.27993
32370,DTXSID0063733,,,,,,,,,,1517.24,1517.24,,4.76774,,167.447
32371,DTXSID50199872,,,,,,,,,,251.245,251.245,,8.39612,,1.45506
32372,DTXSID7068685,,,,,,,,,,364.279,364.279,,5.18809,,493.707
32373,DTXSID30199875,,,,,,,,,,414.728,414.728,,3.64506,,271.545
32374,DTXSID80199885,,,,,,,,,,1921.92,1921.92,,4.92835,,70.7851
32375,DTXSID5063734,,,,,,,,,,114.281,114.281,,3.95878,,6.18563
32376,DTXSID30199855,,,,,,,,,,66994.7,66994.7,,60.7881,,37.9324
32377,DTXSID60199888,,,,,,,,,,2510.34,2510.34,,3.86514,,54.3844
32378,DTXSID30199890,,,,,,,,,,2554.91,2554.91,,16.2137,,355.838
32379,DTXSID0049311,,,,,,,,,,163.74,163.74,,3.5379,,17.6521
32380,DTXSID0041563,,,,,,,,,,1460.9,1460.9,,4.42673,,355.193
32381,DTXSID30199895,,,,,,,,,,52443.7,52443.7,,43.8847,,1470.97
32382,DTXSID60199909,,,,,,,,,,183.663,183.663,,4.63896,,20.4676
32383,DTXSID40199922,,,,,,,,,,103.22,103.22,,4.46867,,4.00447
32384,DTXSID00199923,,,,,,,,,,276.66,276.66,,6.22235,,27.2661
32385,DTXSID20199925,,,,,,,,,,756.739,756.739,,5.15943,,167.989
32386,DTXSID6068692,,,,,,,,,,1962.34,1962.34,,3.54049,,628.514
32387,DTXSID00199928,,,,,,,,,,51.3685,51.3685,,3.29348,,3.56675
32388,DTXSID1068693,,,,,,,,,,255.715,255.715,,4.74677,,28.7052
32389,DTXSID6068694,,,,,,,,,,102.563,102.563,,3.69921,,27.8192
32390,DTXSID10199934,,,,,,,,,,439.622,439.622,,3.55245,,13.4162
32391,DTXSID30199936,,,,,,,,,,25.4891,25.4891,,3.67656,,7.93708
32392,DTXSID1068695,,,,,,,,,,896.095,896.095,,21.4146,,64.3746
32393,DTXSID40199942,,,,,,,,,,187.198,187.198,,4.49958,,11.052
32394,DTXSID00199943,,,,,,,,,,41.9366,41.9366,,4.29018,,3.88422
32395,DTXSID80199941,,,,,,,,,,100.534,100.534,,3.71188,,7.06988
32396,DTXSID20199945,,,,,,,,,,50.5684,50.5684,,3.53838,,3.62409
32397,DTXSID1068697,,,,,,,,,,451.91,451.91,,4.30649,,13.2021
32398,DTXSID80199946,,,,,,,,,,30185.3,30185.3,,5.70034,,379.205
32399,DTXSID3023055,,,,,,,,,,176541,176541,,13.0901,,51.8751
32401,DTXSID20199960,,,,,,,,,,293.578,293.578,,3.3507,,39.8322
32402,DTXSID3068700,,,,,,,,,,127.834,127.834,,3.55116,,6.7253
32403,DTXSID50199993,,,,,,,,,,67.7553,67.7553,,3.50473,,1.46155
32404,DTXSID10199994,,,,,,,,,,76.4775,76.4775,,3.35947,,2.60381
32405,DTXSID70199995,,,,,,,,,,50.569,50.569,,3.52423,,4.9127
32406,DTXSID0063735,,,,,,,,,,18.2238,18.2238,,3.68234,,1.61954
32407,DTXSID70199990,,,,,,,,,,40.4399,40.4399,,4.10174,,4.79319
32408,DTXSID30199991,,,,,,,,,,59.6635,59.6635,,3.53978,,19.2928
32409,DTXSID90199992,,,,,,,,,,70.678,70.678,,3.51224,,23.8431
32410,DTXSID50199998,,,,,,,,,,436.509,436.509,,4.44331,,15.9728
32411,DTXSID20200005,,,,,,,,,,118.822,118.822,,5.37244,,815.465
32412,DTXSID8068703,,,,,,,,,,1391.19,1391.19,,3.34523,,19.7933
32413,DTXSID30200036,,,,,,,,,,67.8645,67.8645,,8.58098,,13.0767
32414,DTXSID90200037,,,,,,,,,,90.9435,90.9435,,5.56995,,3.93479
32415,DTXSID10200039,,,,,,,,,,102.679,102.679,,3.54838,,3.08094
32416,DTXSID80200041,,,,,,,,,,237.171,237.171,,2.90658,,205.645
32417,DTXSID90199972,,,,,,,,,,35.7974,35.7974,,4.12984,,2.76245
32418,DTXSID8068705,,,,,,,,,,255.84,255.84,,5.71055,,8.05544
32419,DTXSID70200075,,,,,,,,,,48.6827,48.6827,,4.74814,,3.25628
32420,DTXSID3068706,,,,,,,,,,2146.47,2146.47,,3.54134,,450.793
32422,DTXSID50200093,,,,,,,,,,97942.4,97942.4,,255.149,,812.664
32423,DTXSID0048973,,,,,,,,,,544449,544449,,162.232,,123.548
32424,DTXSID1022972,,,,,,,,,,68530.4,68530.4,,106.222,,243.524
32425,DTXSID20200121,,,,,,,,,,81.8098,81.8098,,4.41955,,10.0647
32426,DTXSID00200129,,,,,,,,,,76.3431,76.3431,,3.53811,,4.22529
32427,DTXSID70200131,,,,,,,,,,139.221,139.221,,4.58303,,3.2187
32428,DTXSID50200139,,,,,,,,,,1382.27,1382.27,,4.63774,,100.04
32429,DTXSID5024504,,,,,,,,,,56.029,56.029,,6.23042,,4.1713
32430,DTXSID20200141,,,,,,,,,,4785.55,4785.55,,5.69689,,324.014
32431,DTXSID80200142,,,,,,,,,,102.765,102.765,,4.61046,,4.27394
32432,DTXSID30200096,,,,,,,,,,82652.2,82652.2,,72.5477,,18.6826
32433,DTXSID00200144,,,,,,,,,,105.964,105.964,,3.53688,,1.71877
32434,DTXSID50200098,,,,,,,,,,77505.6,77505.6,,12.1974,,25.6807
32435,DTXSID2029373,,,,,,,,,,13041.7,13041.7,,5.71232,,387.417
32436,DTXSID30200177,,,,,,,,,,50.865,50.865,,3.51277,,21.3857
32437,DTXSID40200183,,,,,,,,,,369.383,369.383,,4.89734,,57.732
32438,DTXSID10200195,,,,,,,,,,30.8104,30.8104,,3.3533,,2.53647
32439,DTXSID0022222,,,,,,,,,,98.1337,98.1337,,4.26449,,2.25442
32440,DTXSID20200207,,,,,,,,,,213829,213829,,49.7711,,411367
32441,DTXSID80200208,,,,,,,,,,108.044,108.044,,3.53016,,2.42537
32442,DTXSID40200209,,,,,,,,,,212.213,212.213,,4.30879,,37.9682
32443,DTXSID10200211,,,,,,,,,,232.103,232.103,,3.94652,,39.3922
32444,DTXSID1028025,,,,,,,,,,35468,35468,,4.71115,,899.036
32445,DTXSID7068712,,,,,,,,,,15737.9,15737.9,,4.80079,,1319.6
32446,DTXSID2068713,,,,,,,,,,542.8,542.8,,5.55202,,183.428
32447,DTXSID7068714,,,,,,,,,,74.0773,74.0773,,4.79124,,19.3544
32448,DTXSID10200216,,,,,,,,,,112.089,112.089,,5.34923,,15.347
32449,DTXSID7044685,,,,,,,,,,1738.39,1738.39,,4.28507,,40.2397
32450,DTXSID20200227,,,,,,,,,,1313.78,1313.78,,4.77449,,113.937
