sus_id,categories
8424,manufacturing:leather:apparel:bags
8424,manufacturing:leather:apparel:footwear
8424,manufacturing:machines
8424,manufacturing:metals
8424,manufacturing:oil
8424,manufacturing:paint
8424,manufacturing:plastics
8424,manufacturing:rubber
8424,paint
8424,personal_care
8424,personal_care:feminine_care:sanitary_napkins:detected
8424,personal_care_ACToRUseDB
8424,pesticide:inert_ingredient
8424,photographic
8424,plastics
8424,plastics:softener
8424,printing
8424,printing:ink
8424,printing:ink:organic
8424,raw_material:rubber
8424,resource_extraction:gas
8424,resource_extraction:oil
8424,rubber
8424,softener
8424,sports_equipment:child_use
8424,textile:consumer_use
8424,toys
8424,toys:child_use
8424,toys:child_use:detected
8424,transferring_medium
8424,water_treatment
13682,drug
13682,drug_ACToRUseDB
13682,food
13682,food_additive:flavor
13682,food_additive_ACToRUseDB
13682,human_metabolite
10281,drinking_water_contaminant:drug:detected
10281,drug
10281,drug:antilipemic
10281,drug:discontinued
10281,drug:fibric_acid:derivative
10281,drug_ACToRUseDB
10281,food
3036,absorbent
3036,adhesive
3036,adsorbent
3036,air_fresheners:fragrance:consumer_use
3036,air_treatment
3036,automotive_care
3036,beverage:food_service
3036,cigarettes
3036,cleaning_washing
3036,cleaning_washing:dishwashing
3036,cleaning_washing:disinfectant
3036,cleaning_washing:flooring
3036,cleaning_washing:laundry
3036,cleaning_washing:machines:dishwashing
3036,cleaning_washing:textile:detergent
3036,cleaning_washing:toilets
3036,construction
3036,consumer_use
3036,consumer_use_ACToRUseDB
3036,detergent
3036,detergent:fragrance
3036,facility:food_production
3036,facility:food_service
3036,fluid_property_modulator
3036,food_additive
3036,food_additive:flavor
3036,food_contact
3036,food_service
3036,fragrance
3036,fragrance:consumer_use
3036,fragrance_ACToRUseDB
3036,industrial:cleaning_washing
3036,industrial:fragrance
3036,industrial_manufacturing_ACToRUseDB
3036,inert_ACToRUseDB
3036,manufacturing:chemical
3036,manufacturing:food
3036,manufacturing:machines
3036,manufacturing:personal_care
3036,manufacturing:personal_care:cosmetics:perfume
3036,manufacturing:personal_care:cosmetics:shampoo:hair
3036,manufacturing:personal_care:toothpaste
3036,manufacturing:soap
3036,personal_care
3036,personal_care:cosmetics
3036,personal_care:cosmetics:deodorant
3036,personal_care:cosmetics:fragrance:detected
3036,personal_care:cosmetics:perfume
3036,personal_care:sexual_wellness:gel:detected
3036,personal_care:shower:gel
3036,personal_care:soap
3036,personal_care:wash:hand
3036,personal_care_ACToRUseDB
3036,pesticide
3036,pesticide:biocide:non_agricultural
3036,pesticide:inert_ingredient
3036,pesticide:preservatives
3036,pesticide_ACToRUseDB
3036,polish
3036,polish:automotive_care
3036,polish:flooring
3036,raw_material:personal_care:cosmetics
3036,repellent
3036,soap
3036,soap:fragrance
3036,surface_treatment
3036,water_treatment
2652,agrochemical:crop
2652,agrochemical:crop:flowers
2652,agrochemical:crop:fruit
2652,food_residue
2652,human_metabolite
2652,inert_ACToRUseDB
2652,pesticide
2652,pesticide:active_ingredient
2652,pesticide:biochemical
2652,pesticide:biocide
2652,pesticide:food_additive
2652,pesticide:inert_ingredient
2652,pesticide_ACToRUseDB
5082,drug
5082,drug_ACToRUseDB
10849,absorbent
10849,adsorbent
10849,cleaning_washing
10849,cleaning_washing:flooring
10849,cleaning_washing:textile:detergent
10849,consumer_use_ACToRUseDB
10849,drug
10849,drug_ACToRUseDB
10849,fluid_property_modulator
10849,food_additive
10849,food_additive:flavor
10849,food_contact
10849,fragrance
10849,fragrance:consumer_use
10849,fragrance_ACToRUseDB
10849,human_metabolite
10849,industrial:cleaning_washing
10849,industrial_manufacturing_ACToRUseDB
10849,inert_ACToRUseDB
10849,manufacturing:chemical
10849,manufacturing:machines
10849,paint
10849,paint:automotive_care
10849,personal_care:cosmetics
10849,pesticide
10849,pesticide:biochemical
10849,pesticide:biocide
10849,pesticide:biocide:active_ingredient
10849,pesticide:inert_ingredient
10849,pesticide_ACToRUseDB
10849,polish
10849,raw_material:personal_care:cosmetics
10849,toys:fragrance:child_use:detected
34068,drug
34068,drug_ACToRUseDB
22463,food_additive
22463,food_additive:flavor
22463,food_additive_ACToRUseDB
5639,drug
5639,drug:anticancer
5639,drug:antimetabolite
5639,drug:biomarker
5639,drug:immunosuppressive
5639,drug:nucleic_acid_synthesis_inhibitor
5639,drug:purine_analogue
5639,drug_ACToRUseDB
5639,food
5639,industrial_manufacturing_ACToRUseDB
5639,manufacturing:chemical
5639,manufacturing:drug
9656,drug
9656,drug:estrogen
9656,drug_ACToRUseDB
9656,food
3136,drug
3136,drug_ACToRUseDB
4151,adhesive
4151,adhesive:consumer_use
4151,adhesive:hardener
4151,antiadhesive
4151,antisetoff
4151,automotive
4151,automotive_care
4151,building_material
4151,chemical:laboratory
4151,child_use
4151,cleaning_washing
4151,cleaning_washing:consumer_use
4151,colorant
4151,colorant_ACToRUseDB
4151,construction
4151,consumer_use
4151,consumer_use:detected
4151,consumer_use_ACToRUseDB
4151,decor:lighting
4151,drinking_water_contaminant:pesticide:detected
4151,drug
4151,drug:inactive_ingredient
4151,feed:animal
4151,filler
4151,flame_retardant
4151,fluid_property_modulator
4151,food_additive
4151,food_additive:flavor
4151,food_contact
4151,fragrance
4151,fragrance:consumer_use
4151,fragrance_ACToRUseDB
4151,industrial:cleaning_washing
4151,industrial_manufacturing_ACToRUseDB
4151,lubricant
4151,lubricant:automotive_care
4151,manufacturing:adhesive
4151,manufacturing:agrochemical
4151,manufacturing:automotive
4151,manufacturing:building_material:wood
4151,manufacturing:chemical
4151,manufacturing:drug
4151,manufacturing:drug:solvent
4151,manufacturing:electrical
4151,manufacturing:export
4151,manufacturing:fertilizer
4151,manufacturing:furniture
4151,manufacturing:leather
4151,manufacturing:leather:apparel:bags
4151,manufacturing:machines
4151,manufacturing:metals
4151,manufacturing:minerals
4151,manufacturing:oil
4151,manufacturing:paint
4151,manufacturing:paper
4151,manufacturing:pesticide
4151,manufacturing:plastics
4151,manufacturing:radio
4151,manufacturing:raw_material
4151,manufacturing:rubber
4151,manufacturing:textile
4151,manufacturing:TV
4151,paint
4151,paint:automotive_care
4151,personal_care:cosmetics:fragrance
4151,personal_care:cosmetics:prohibited_ASEAN
4151,personal_care:cosmetics:restricted_Europe
4151,personal_care:cosmetics:restricted_UK
4151,personal_care_ACToRUseDB
4151,pesticide
4151,pesticide:food_additive
4151,pesticide:inert_ingredient
4151,pesticide:preservatives
4151,pesticide_ACToRUseDB
4151,printing
4151,process_regulator
4151,propellant
4151,propellant:spray
4151,rubber_processing
4151,solvent
4151,solvent:consumer_use
4151,solvent:paint_remover
4151,surface_treatment
4151,surface_treatment:consumer_use
4151,surface_treatment:metals
4151,textile:colorant:consumer_use:detected
4151,tools:paint:consumer_use
4151,toxic
4151,toys:child_use
4151,toys:detected
4151,toys:fragrance:child_use:detected
4151,welding_soldering
15082,human_metabolite
34341,human_metabolite
3314,colorant
3314,colorant_ACToRUseDB
17968,drug
17968,drug:central_nervous_system
17968,drug:dea_abuse_concern
17968,drug:pediatric
17968,drug_ACToRUseDB
22500,consumer_use_ACToRUseDB
22500,toys
7624,food_residue
7624,pesticide
7624,pesticide_ACToRUseDB
22503,food_additive
22503,food_additive:flavor
22503,food_additive_ACToRUseDB
13609,personal_care:cosmetics:restricted_Europe
13609,personal_care_ACToRUseDB
13556,personal_care:cosmetics:hair_dye
13556,personal_care:cosmetics:prohibited_ASEAN
2329,automotive
2329,building_material:glass:colorant:detected
2329,colorant_ACToRUseDB
2329,consumer_use
2329,consumer_use_ACToRUseDB
2329,electronics
2329,industrial_manufacturing_ACToRUseDB
2329,manufacturing:plastics
2329,manufacturing:raw_material
2329,personal_care:cosmetics:prohibited_ASEAN
2329,textile:consumer_use:detected
4147,adhesive
4147,consumer_use
4147,drinking_water:food_contact:plastics
4147,food_contact
4147,industrial_manufacturing_ACToRUseDB
4147,manufacturing:plastics
4147,manufacturing:rubber
4147,plastics
4147,process_regulator
4147,raw_material:rubber
4147,rubber_processing
34942,human_metabolite
8592,adhesive:electronics
8592,chemical:laboratory
8592,consumer_use:detected
8592,drug
8592,drug:discontinued
8592,drug:drug_reagent
8592,drug_ACToRUseDB
8592,indicator
8592,industrial_manufacturing_ACToRUseDB
8592,manufacturing:export
8592,personal_care:cosmetics:prohibited_ASEAN
8592,pesticide:active_ingredient
8592,pesticide:preservatives
8592,surface_treatment
20251,chemical:laboratory
20251,industrial_manufacturing_ACToRUseDB
13949,absorbent
13949,adhesive
13949,adsorbent
13949,agricultural
13949,agricultural:animal
13949,agricultural:crop
13949,air_fresheners:fragrance:consumer_use
13949,air_treatment
13949,arts_crafts:drawing
13949,arts_crafts:paint
13949,arts_crafts:paper
13949,automotive_care
13949,automotive_care:consumer_use
13949,cleaning_washing
13949,cleaning_washing:detergent
13949,cleaning_washing:enclosed
13949,colorant
13949,construction
13949,consumer_use
13949,consumer_use_ACToRUseDB
13949,drug
13949,drug:antiinflammatory
13949,drug:dietary_supplement
13949,drug:inactive_ingredient
13949,drug:veterinary:pet
13949,drug_ACToRUseDB
13949,electronics:writing
13949,facility:food_production
13949,feed:animal
13949,fluid_property_modulator
13949,food
13949,food_additive
13949,food_additive:flavor
13949,food_additive:meat
13949,food_contact
13949,food_contact:consumer_use
13949,fragrance
13949,fragrance:consumer_use
13949,hunting
13949,impregnation
13949,impregnation:leather
13949,impregnation:paper
13949,impregnation:textile
13949,impregnation:wood
13949,industrial:cleaning_washing
13949,industrial_fluid
13949,industrial_manufacturing_ACToRUseDB
13949,inert_ACToRUseDB
13949,lubricant
13949,manufacturing:building_material:wood
13949,manufacturing:chemical
13949,manufacturing:drug
13949,manufacturing:export
13949,manufacturing:food
13949,manufacturing:furniture
13949,manufacturing:leather
13949,manufacturing:leather:apparel:bags
13949,manufacturing:machines
13949,manufacturing:machines:beverage
13949,manufacturing:machines:cigarettes
13949,manufacturing:machines:food
13949,manufacturing:metals
13949,manufacturing:paint
13949,manufacturing:paper
13949,manufacturing:paper:chemical
13949,manufacturing:personal_care
13949,manufacturing:personal_care:cosmetics:perfume
13949,manufacturing:plastics
13949,manufacturing:rubber
13949,manufacturing:textile
13949,paint
13949,paint:pesticide:impregnation
13949,personal_care
13949,personal_care:cosmetics
13949,personal_care:cosmetics:baby_use
13949,personal_care:cosmetics:conditioner:hair
13949,personal_care:cosmetics:eye
13949,personal_care:cosmetics:face
13949,personal_care:cosmetics:hair
13949,personal_care:cosmetics:hair:detected
13949,personal_care:cosmetics:hair_dye:colorant
13949,personal_care:cosmetics:hand:cream
13949,personal_care:cosmetics:lotion
13949,personal_care:cosmetics:nails
13949,personal_care:cosmetics:perfume
13949,personal_care:cosmetics:shampoo:detected
13949,personal_care:cosmetics:soap:detected
13949,personal_care:toothpaste
13949,personal_care:wash:body
13949,personal_care_ACToRUseDB
13949,pesticide
13949,pesticide:biocide:non_agricultural
13949,pesticide:food_additive
13949,pesticide:fungicide
13949,pesticide:herbicide
13949,pesticide:inert_ingredient
13949,pesticide:preservatives
13949,pesticide_ACToRUseDB
13949,polish
13949,polish:apparel_care:footwear
13949,polish:leather
13949,printing:ink
13949,process_regulator
13949,raw_material:personal_care:cosmetics
13949,resource_extraction:gas
13949,sewage_treatment
13949,solvent
13949,solvent:paint_remover
13949,surface_treatment
13949,surfactant
13949,toilets:baby_use
13949,tools:consumer_use
13949,tools:personal_care:hair
13949,toys
13949,water_treatment
10240,drug
10240,drug:antiarrhythmia
10240,drug:beta_adrenergic_antagonist
10240,drug_ACToRUseDB
9085,absorbent
9085,adhesive
9085,adhesive:consumer_use
9085,adhesive:electronics
9085,adhesive:hardener
9085,adhesive:water_based:consumer_use
9085,adsorbent
9085,agricultural
9085,agricultural:animal
9085,agricultural:animal:cattle:dairy
9085,agricultural:consumer_use
9085,agricultural:crop
9085,agricultural:crop:fruit
9085,agricultural:crop:nut
9085,air_fresheners:fragrance:consumer_use
9085,air_treatment
9085,antiadhesive
9085,anticondensation
9085,antifouling
9085,antifreezing
9085,antifriction
9085,antimicrobial_ACToRUseDB
9085,antioxidant
9085,antisetoff
9085,antistatic
9085,apparel
9085,apparel:arts_crafts
9085,apparel:baby_use:diaper
9085,apparel_care
9085,apparel_care:footwear
9085,apparel_care:footwear:detected
9085,aquaculture
9085,arts_crafts
9085,arts_crafts:child_use:detected
9085,arts_crafts:drawing
9085,arts_crafts:paint
9085,arts_crafts:paper
9085,arts_crafts:textile
9085,automotive_care
9085,automotive_care:consumer_use
9085,automotive_component:tires:consumer_use
9085,beverage:food_service
9085,beverage:juice
9085,beverage:powder
9085,binding
9085,binding:paint
9085,bleaching
9085,bleaching:textile
9085,buffer
9085,building_construction
9085,building_construction:boats
9085,building_construction:brick
9085,building_construction:heating
9085,building_construction:insulation
9085,building_construction:plumbing
9085,building_construction:roofing
9085,building_material
9085,building_material:filler
9085,building_material:flooring
9085,building_material:glass:colorant:detected
9085,building_material:insulation
9085,building_material:paving
9085,building_material:plastics
9085,building_material:viscous_liquid
9085,building_material:walls
9085,building_material:wood:detected
9085,building_material:wood:preservatives
9085,casting_agent
9085,catalyst
9085,chemical:laboratory
9085,child_use
9085,child_use:detected
9085,cigarettes
9085,cleaning_washing
9085,cleaning_washing:automotive_care:window
9085,cleaning_washing:bathroom:consumer_use
9085,cleaning_washing:carpet
9085,cleaning_washing:carpet:consumer_use
9085,cleaning_washing:consumer_use
9085,cleaning_washing:consumer_use:detected
9085,cleaning_washing:detergent
9085,cleaning_washing:dishwashing
9085,cleaning_washing:disinfectant
9085,cleaning_washing:drycleaning
9085,cleaning_washing:enclosed
9085,cleaning_washing:flooring
9085,cleaning_washing:flooring:consumer_use
9085,cleaning_washing:fur
9085,cleaning_washing:furniture
9085,cleaning_washing:glass
9085,cleaning_washing:grills
9085,cleaning_washing:laundry
9085,cleaning_washing:laundry:consumer_use
9085,cleaning_washing:machines
9085,cleaning_washing:machines:dishwashing
9085,cleaning_washing:machines:laundry
9085,cleaning_washing:pet
9085,cleaning_washing:stain_remover
9085,cleaning_washing:stain_remover:detected
9085,cleaning_washing:stoves
9085,cleaning_washing:stoves:detected
9085,cleaning_washing:textile
9085,cleaning_washing:textile:detergent
9085,cleaning_washing:toilets
9085,cleaning_washing:tools:consumer_use
9085,cleaning_washing:window
9085,colorant
9085,colorant_ACToRUseDB
9085,construction
9085,consumer_use
9085,consumer_use_ACToRUseDB
9085,cooling_agent
9085,crack_indicator
9085,decor
9085,decor:walls:consumer_use
9085,detergent
9085,detergent:fragrance
9085,disinfectant
9085,drug
9085,drug:antiinflammatory
9085,drug:detected
9085,drug:dietary_supplement
9085,drug:human:hygiene:biocidal
9085,drug:inactive_ingredient
9085,drug:vehicle
9085,drug:veterinary
9085,drug:veterinary:biocide
9085,drug:veterinary:pet
9085,drug_ACToRUseDB
9085,drying
9085,electrical:insulation
9085,electronics:office
9085,electronics:writing
9085,enzyme
9085,explosives
9085,extermination
9085,extermination:consumer_use
9085,facility:apparel_care
9085,facility:childcare
9085,facility:drycleaning:laundry
9085,facility:electronics:computer
9085,facility:food_production
9085,facility:food_sale
9085,facility:food_service
9085,facility:fuel:automotive
9085,facility:laundry
9085,facility:laundry:drycleaning
9085,facility:manufacturing:food:dairy
9085,feed:animal
9085,feed:animal:disinfectant
9085,feed:animal:pet
9085,fertilizer
9085,fertilizer:consumer_use
9085,filler
9085,fishing
9085,fixative
9085,flame_extinguishing
9085,flame_retardant
9085,fluid_property_modulator
9085,food
9085,food:cooking_oils
9085,food_additive
